parentGameId,variableId,variableName,category,scopeType,scopeLevel,isSubcategory,defaultValue
268727dp,rn10kxv8,Version,,global,,true,81ww9do1
yd4oolk1,j84kd65n,Map,7kjpognk,global,,true,gq7n93p1
yd4oolk1,rn11j4pn,Server,,global,,false,jqz6v221
46w2zx36,ylqqko7l,Depth,zdnz9vqd,full-game,,false,
46w2zx36,dlo97kjl,Difficulty,,single-level,29voprxw,true,1pyyg2v1
46w2zx36,wleywoxn,Sub-Category,,single-level,29voprxw,true,qznnmd2q
46w2zx36,jlz2rzyl,Difficulty,,single-level,xd4q8o8w,true,q7556pp1
46w2zx36,rn1gz3pn,Sub-Category,,single-level,xd4q8o8w,true,qyzz6r61
46w2zx36,9l79xd4n,Difficulty,,single-level,xd0zo5j9,true,1gnn356l
46w2zx36,p85pr15l,Sub-Category,,single-level,xd0zo5j9,true,10vvrpol
46w2zx36,yn23jedl,Difficulty,,single-level,rw6jy669,true,qznnm92q
46w2zx36,38dep6en,Sub-Category,,single-level,rw6jy669,true,q655jpvl
46w2zx36,5lye1oy8,Category,,single-level,rw62e66d,true,1399ypr1
46w2zx36,e8mp53x8,Category,,single-level,ewp2k8y9,true,le22w5ml
46w2zx36,ylq361v8,Category,,single-level,y9mmk2z9,true,q5vv0p7l
46w2zx36,gnx3jxgn,Category,,single-level,5wkmgqvd,true,lx55j931
46wr4kn1,p85y13xl,Hardware,zdnv41nk,global,,true,
nd2ervd0,yn260dl5,Skips,zdnr492q,global,,true,21gnxk6l
nd2ervd0,kn0ek783,Skips,q258qv2o,global,,true,mln85gol
nd2ervd0,789ee6lw,Skips,jdr1x526,global,,true,jq652jvl
nd2ervd0,2lgkk38p,Skips,jdzp8gkv,global,,true,jqzn0m2q
nd2ervd0,wl3vv981,Skips,zd3l7ydn,global,,true,5q8kgmyq
nd2ervd0,j84ppj89,Skips,q254myjd,global,,true,p12v20dq
nd2ervd0,rn1kkklj,Skips,xk9lvqvk,global,,true,gq757xp1
nd2ervd0,onvyxrnm,Skips,7kjr8532,global,,true,gq75gvp1
nd2ervd0,0nw25dxn,Skips,mker5r6d,global,,true,81wndkm1
nd2ervd0,rn14zjon,Category,w20vyojk,global,,true,jqz5588q
nd2ervd0,p853r57n,Skips,w20vyojk,global,,true,4qyyyd2q
nd2ervd0,r8ro7408,Subcategory,wk6og3rk,global,,true,5lm44vml
nd2ervd0,0nw7yr58,Skips,82460jmd,global,,true,mlnnrwol
kdkzolqd,gnxrp54n,4 Player Difficulty,vdo83wok,global,,true,81090eo1
kdkzolqd,onv20e5l,4 Player Skips,vdo83wok,global,,true,rqvz6or1
kdkzolqd,jlz59m5l,All Bananas Difficulty,7dgn9l42,global,,true,4lxd0w3q
kdkzolqd,dloyd1j8,1 Frame Strats Difficulty Challenge Mode,5dw6pwn2,global,,true,jqzej62q
kdkzolqd,9l77eq4l,1 Frame Strats Skips Challenge Mode,5dw6pwn2,global,,true,mlnmx5d1
kdkzolqd,ql673jv8,1 Frame Strats Category Story Mode,jdz65jg2,global,,true,4lxonyrl
kdkzolqd,yn2j1rd8,Playstyle,,global,,false,xqk2mkdq
4d794pl1,68kmkzkl,Route,02qlw1pk,full-game,,true,0q58pprq
4d794pl1,rn14ywvn,Chaos Variant,xd17o3zd,full-game,,true,81p05okq
4d794pl1,onv2qmrl,New Game+ Variant,n2y3x17d,global,,true,xqk7ozkl
4d794pl1,ylpm14vl,Glitchless Variant,02ql6l7k,global,,true,8143j6kq
4d794pl1,0nwkxqkn,Nozzles,jdr7mjg2,global,,true,4qy37n2l
4d794pl1,6nj42vjn,10SNS Variant,z27rrz4d,global,,true,rqvov3wl
4d794pl1,ylqmyyzn,Hoverless Variant,9kv6j932,global,,true,4qyo6j7l
4d794pl1,ylq61om8,All Blues Variant,5dw4040k,global,,true,jqzwnr2q
4d794pl1,6nj4k75n,Timing Method,9d8gnrlk,global,,false,
4d794pl1,ylpez0v8,Timing Method,rklrpr6k,full-game,,false,
4d794pl1,ql67vgw8,Timing Method,9kv6j932,full-game,,false,
4d794pl1,9l7xx27n,Version,vdo1vpy2,global,,true,9qjvvyoq
4d794pl1,p85rr7xn,Version,824remed,global,,true,5lmvv54l
4d794pl1,p85rrz3n,Version,vdo3g46d,full-game,,true,81pvjv81
4d794pl1,38dppxe8,Version,9kv6j932,full-game,,true,8148pgkl
4d794pl1,r8r77jrn,Version,5dw8vp5d,full-game,,true,p12rpm2l
4d794pl1,gnxjw0pl,Version,z27rrz4d,full-game,,true,gq70pxyl
4d794pl1,e8m566wn,Version,7dg93ggk,full-game,,true,810gyepl
4d794pl1,dlo7jz58,Version,wdm8oze2,global,,true,81p2yxvl
4d794pl1,2lg52r78,Mirror Mode Variant,wk63zjok,full-game,,true,jqzz9omq
4d794pl1,wle97d28,Timing Method,wk63zjok,full-game,,false,
j1n5yy1p,ylpo4dng,Aim Assist,zdnrgn72,full-game,,false,
j1n5yy1p,onvv0k5n,Difficulty,rkl9zgwk,full-game,,true,lmox86m1
j1n5yy1p,ylp60pkn,Special,z275px0k,full-game,,true,qker904q
j1n5yy1p,ql6e3yvn,Any%,zdnrgn72,full-game,,true,9qjk8871
j1n5yy1p,onvvp5mn,100%,q258zxw2,full-game,,true,81wx00ml
j1n5yy1p,yn2wqygn,Difficulty,,all-levels,,true,81w6rv6l
j1n5yy1p,5lyxw0gn,NG+,rkl9zgwk,full-game,,true,p1200p4l
j1n5yy1p,gnx34xpn,Completion,q2550vy2,full-game,,true,1399mdk1
j1n5yy1p,yn23qoel,Emulator,vdoznqok,full-game,,true,14oxkgkq
j1n5yy1p,6njymj6n,Glitched/Glitchless,rkl9zgwk,full-game,,false,q75n9dr1
ldejpje1,68k1e7kl,Completion,w20mpwjk,global,,true,q8kdv3rq
w6j7y76j,onvzvwlm,Used media,n2y7q72o,full-game,,false,
w6j7y76j,gnxwkp48,Used Media,5dwyvvnk,full-game,,false,
w6j7y76j,ylqxjem8,Platform,n2y7q72o,full-game,,true,lmo44km1
w6j7y76j,gnx6eyjn,Platform,w20yo98k,full-game,,true,qox33kxq
w6j7y76j,dloojgrl,Used media,w20yo98k,global,,false,
pdvzq5r6,j84edy4n,Category (Mafia),wdm6l6ok,full-game,,true,zqowd24l
pdvzq5r6,e8mrp4ql,Category (Speedrun Mod),w20339j2,global,,true,4qye3e21
pdvzq5r6,j84dmg48,Category (Drive Skip Mod),02qwmxz2,global,,true,lmoree41
pdvzq5r6,wl3ezywn,Category (Mafia II),02qxz69k,global,,true,1gne4k8l
pdvzq5r6,e8m6poql,Category (Mafia Multi-Runs),z27vo802,global,,true,gq73okrl
4d7xpkl1,38dey44n,Difficulty,,global,,true,
3dxnzp1y,p851rvlg,Character,824mnom2,global,,true,4qy7k5dq
3dxnzp1y,e8m35el6,Character,zd3ljm8d,global,,true,klrx85ml
w6jl54xd,r8r12o7n,1st General,,global,,false,
w6jl54xd,7896p058,2nd General,,global,,false,
w6jl54xd,5lyp379l,Difficulty,,full-game,,true,4lxoy0gl
w6j79w46,onv7mzmn,Arcade Mode,z27wrwok,full-game,,true,013jx3dl
w6j79w46,0nw7qjx8,Tournament Mode,zdnz0zxd,full-game,,true,81wj7woq
pdv9zgo1,e8mp73q8,Super Mario Sunshine Categories,rkl83qn2,global,,true,1gn9r7xl
pdv9zgo1,ylq3x138,Metroid Prime Categories,9kvg6m8k,global,,true,ln8e6n6l
w6jg7w46,wl3eoywn,Super Mario Sunshine Categories,xk966zvk,global,,true,qyz55671
w6jg7w46,wleyjvrn,Metroid Prime Categories,z27eez4k,global,,true,1w4eek5q
4d7nzkl6,e8m65gel,D.J. Booth Difficulty,n2yvymz2,global,,true,21d82pgl
4d7nzkl6,68k5ody8,Tic-Tac-Toe Difficulty,7kjgn7nk,global,,true,81w2mx61
4d7nzkl6,j84g56j8,Four Scoops Difficulty,xk9wm942,global,,true,013kvnyq
4d7nzkl6,wle9wxk8,Daisy Derby Difficulty,q25jv9yd,global,,true,9qjmzkoq
268eg9k6,wle90648,Version,,global,,false,5q83j9g1
ldej79x1,68kyd64l,Turbo,,global,,false,qj77r7oq
ldej79x1,5lye7wy8,Score,7kj4nnzk,all-levels,,false,
kdkoox6m,p855vx8g,Controllers,,global,,true,0q5r0m1p
kdkoox6m,38dmdx80,Controller Number,,global,,false,
46w9nq1r,6njd4pn4,Subcategory,zd34qn2n,full-game,,true,5q84xxgl
46w9nq1r,kn0oj3n3,Subcategory,wk6j56ed,global,,true,mlne440l
m1zjx260,68k4og4l,Version,wdm644ok,full-game,,true,21gypx61
m1zjx260,0nw9grlq,Version,vdoqr6kp,full-game,,true,mln89v0l
m1zjx260,ylp2gr8g,Version,wkpq8jdr,full-game,,true,5q8kpvgq
m1zjx260,e8m2qqn6,Version,ndx8wl1k,full-game,,true,81py28v1
m1zjx260,wl301m6l,Ground Swimming,vdoqr6kp,full-game,,true,81p85xvl
m1zjx260,ylqw4mlr,Outback Movement,wkpyxqwk,single-level,5d77rm5d,true,21g968mq
m1zjx260,j84e5q5n,Ground Swimming,wkpyxqwk,single-level,r9gz8gqd,true,21dre2pq
m1zjx260,0nwp0ed8,Ground Swimming,wkpyxqwk,single-level,rdq0qkmw,true,814mgz01
m1zjx260,7891dqqn,Ground Swimming,wkpyxqwk,single-level,kwjyrqrw,true,p12jm77q
m1zjx260,ql6eq1kn,Category,wkpn74wd,global,,true,mlnjg561
9d3wr2w1,j84vpgj8,Platform,mkepvr62,full-game,,true,q65vr8ol
9d3wr2w1,r8re6q2l,Platform,wk6g0oxd,full-game,,true,qkeo0v4q
9d3wr2w1,5lyey9k8,Platform,5dwe98ld,full-game,,true,lr3x4gwl
9d3wr2w1,gnx3qwpn,Platform,7kjyoqxk,full-game,,true,14o9gnkq
9d3wr2w1,jlz26gql,Platform,n2y6e38d,full-game,,true,lr3x4rwl
9d3wr2w1,9l79grpn,Platform,xk96p8yk,full-game,,true,qj72n5oq
9d3wr2w1,yn236wel,Platform,zdn3nxq2,full-game,,true,1w47ok6q
9d3wr2w1,6njyp56n,Platform,z27emlgk,full-game,,true,qvvxonyq
9d3wr2w1,ylq34ow8,Platform,02qx9v9k,full-game,,true,1dk6z65l
9d3wr2w1,9l79qk4n,Platform,5dweq90d,full-game,,true,qkeoy8kq
9d3wr2w1,789vko0n,Platform,jdry0eg2,full-game,,true,lmodxz01
9d3wr2w1,2lgez4o8,Platform,7dgve47d,full-game,,true,14o2xekq
9d3r4qyd,gnxv59gl,Number of Bots,,global,,true,810z475q
9d3r4qyd,5ly1ppgl,Faction,q25ewvg2,all-levels,,false,
pdvq096w,5ly36kn4,Difficulty,,full-game,,true,0139jzk1
pdvq096w,38dwjvzn,Difficulty,,all-levels,,true,z19vp08l
pdvq096w,5ly1rokl,Boss,n2yvrr82,global,,true,013jdryl
4pdvv4dw,38dwxzn0,Episode 1 Any% Category,xd1rerk8,global,,true,5q8wd3qd
4pdvv4dw,yn2v4qd8,Episode 2 Any% Category,wdmzwx2q,global,,true,5le80nkl
4pdvv4dw,6njv3men,All bosses Category,7dg9l4lk,global,,true,4lx4kg4q
4pdvv4dw,kn04gy7l,All Missions Category,rklxqqkn,global,,true,p12zk941
4pdvv4dw,onv6ekm8,All Difficulties Ep.1 Category,wk6p7rd1,global,,true,klr7dxmq
4pdvv4dw,0nw246xn,All Difficulties Ep.2 Category,n2yq5mko,global,,true,21ddn6p1
4pdvv4dw,789k090l,25% Category,ndxjm12q,global,,true,mln37eoq
4pdvv4dw,6njww6l4,Class,,global,,false,
4pdvv4dw,p85yx25l,Episode 2 Glitchless Category,mke69wxd,global,,true,qyz8ze61
3dx7zg6y,dlo35rml,Format,,global,,false,
3dx7zg6y,kn0zy6d8,Difficulty,,global,,false,
3dx7zg6y,e8mm3kq8,Category,zd30g0yd,global,,true,4lxdkpjq
3dx7zg6y,9l71dppl,Category,xd1gjv7d,global,,true,mlnkv7nl
369p9l1l,jonvmmnm,Memory Card,,full-game,,false,
369p9l1l,onv79rnm,Players,jdzlwx2v,full-game,,true,klrvzmqp
369p9l1l,kn0kp078,GBA,jdzlwx2v,global,,false,qzn585mq
yd4ke8x6,dlo6xwml,Full game section,q259xlvk,full-game,,true,0q503xm1
yd4ke8x6,gnx2md48,Worlds,jdr8935k,full-game,,true,5lm9m8j1
yd4ke8x6,jlzx0y58,Worlds Section,jdr8935k,full-game,,true,81pg54g1
k6qwylz6,ql6ej9xn,goals,zd3qrjvk,full-game,,true,0q5j287l
k6qwylz6,ylp65xvn,Mini games,mkey7x62,full-game,,true,z19ozry1
k6qwylz6,0nwpedk8,Difficulty,mkey7x62,full-game,,true,jqzz042q
o1y39846,gnx3mrgn,Difficulty,,global,,true,1gn95y6l
o1y39846,onv9wrm8,Language,,global,,false,1gn93wnl
m1mee3d2,j84j9m48,Level-Specific Category,9d83rl2n,single-level,r9g41q92,true,
268rmo1p,9l7z7z81,Spam Capped/Uncapped Crouch,rkleyoq2,global,,true,z19mgvyl
76r8kld8,wledmxrn,Full Season,zd3opwrd,full-game,,true,jq6rp3nq
76r8kld8,68k40dql,Full Season,9kv6wo32,full-game,,true,81wo939l
76r8kld8,j84ey64n,Full Season,9d8e74wd,full-game,,true,0137p3kl
76r8kld8,rn1054d8,Full Season,xd146gzd,full-game,,true,5lez5dpl
76r8kld8,wlew124l,Console,,full-game,,true,21d5em5l
76r8kld8,38de5rzn,PS1 Race Length,xd1oxl7k,all-levels,,true,lr3379wl
76r8kld8,p85yqd3l,Car Type,z273xood,single-level,xd4jvy2d,true,q65zog7l
76r8kld8,9l7yovpl,Car Type,z273xood,single-level,xd0gv2xw,true,1928nz8q
76r8kld8,yn20rdel,Car Type,z273xood,single-level,rw64klr9,true,1pyd9x81
76r8kld8,6nj1606n,Car Type,z273xood,single-level,n9372nnd,true,q75r87d1
76r8kld8,kn0k51d8,Car Type,z273xood,single-level,z9862zgd,true,qznxj08q
76r8kld8,ql6y6qx8,Car Type,z273xood,single-level,rdn0klqw,true,q75r87p1
76r8kld8,onv5oprl,Car Type,z273xood,single-level,ldyy45kd,true,qznxj02q
76r8kld8,ylpydrvl,Car Type,z273xood,single-level,n9372nzd,true,1dk302pl
76r8kld8,0nwmzwk8,Car Type,z273xood,single-level,z9862zpd,true,qyzj0n61
76r8kld8,789v746n,Car Type,z273xood,single-level,rdn0kl7w,true,10vw47ol
76r8kld8,onv5op7l,Car Type,z273xood,single-level,ldyy45rd,true,q65zd7vl
76r8kld8,ylpydr6l,Car Type,z273xood,single-level,gdrek8l9,true,1w45y8mq
76r8kld8,0nwmzw08,Car Type,z273xood,single-level,nwllkyew,true,1395grr1
76r8kld8,789v743n,Car Type,z273xood,single-level,ywe1zj7d,true,le2mj8ml
76r8kld8,2lgew9e8,Car Type,z273xood,single-level,69z3mqgd,true,lx5en431
76r8kld8,wl3jywv8,Car Type,z273xood,single-level,r9g2kjpd,true,1928nryq
76r8kld8,wlegvp4n,Car Type,z273xood,single-level,o9xnmzpw,true,1pyd9nv1
76r8kld8,68k1e63l,Car Type,z273xood,single-level,4956vr3d,true,q75r8gp1
76r8kld8,j84jm928,Car Type,z273xood,single-level,rdqj6329,true,lr3yg7ol
76r8kld8,rn1ydvon,Car Type,z273xood,single-level,5d7v6z6d,true,q8kdyzyq
76r8kld8,p85yqg7l,Car Type,z273xood,single-level,kwj5o179,true,ln8zx3ol
76r8kld8,38d92v0l,Car Type,z273xood,single-level,owo0gqkw,true,qj7x347q
76r8kld8,r8rrym08,Car Type,z273xood,single-level,xd17v85d,true,lmog5481
76r8kld8,5lyeqk98,Race Length,zd34m882,single-level,xd4jvy2d,true,lmoonp01
76r8kld8,r8rryq78,Car Type,zd34m882,all-levels,,true,q5vgw7nl
76r8kld8,e8m741w8,Race Lengths,zd34m882,single-level,xd0gv2xw,true,q75r84p1
76r8kld8,ylqxryw8,Race Lengths,zd34m882,single-level,rw64klr9,true,lmog5g81
76r8kld8,gnx679xn,Race Lengths,zd34m882,single-level,n9372nnd,true,1pyd9dv1
76r8kld8,jlzpv37n,Race Lengths,zd34m882,single-level,z9862zgd,true,1395g4r1
76r8kld8,9l7yoezl,Race Lengths,zd34m882,single-level,rdn0klqw,true,1gn2mo6l
76r8kld8,5lyv2ggl,Race Lengths,zd34m882,single-level,5wken7xw,true,1395gmr1
76r8kld8,yn20r7gl,Race Lengths,zd34m882,single-level,592r876d,true,10vw435l
76r8kld8,6nj16ovn,Race Lengths,zd34m882,single-level,ldyy45kd,true,1395g331
76r8kld8,kn0k57z8,Race Lengths,zd34m882,single-level,n9372nzd,true,1gn2myml
76r8kld8,ql6y6p78,Race Lengths,zd34m882,single-level,rw6gl669,true,1w45yw5q
76r8kld8,onv5od7l,Race Lengths,zd34m882,single-level,z9862zpd,true,lx5enwr1
76r8kld8,ylpyd36l,Race Lengths,zd34m882,single-level,rdn0kl7w,true,q8kdy8kq
76r8kld8,0nwmzr08,Race Lengths,zd34m882,single-level,ldyy45rd,true,le2mjzzl
76r8kld8,789v7g3n,Race Lengths,zd34m882,single-level,gdrek8l9,true,lr3yg42l
76r8kld8,2lgewme8,Race Lengths,zd34m882,single-level,nwllkyew,true,1395g831
76r8kld8,wl3jy7v8,Race Lengths,zd34m882,single-level,ywe1zj7d,true,1gn2m8ml
76r8kld8,wlegvr4n,Race Lengths,zd34m882,single-level,69z3mqgd,true,10vw4gwl
76r8kld8,68k1ev3l,Race Lengths,zd34m882,single-level,r9g2kjpd,true,14o7z80q
76r8kld8,j84jm728,Race Lengths,zd34m882,single-level,o9xnmzpw,true,qyzj0r41
76r8kld8,rn1yd7on,Race Lengths,zd34m882,single-level,4956vr3d,true,q5vgr6ml
76r8kld8,p85yqv7l,Race Lengths,zd34m882,single-level,z985zk19,true,1dk3054l
76r8kld8,38d92d0l,Race Lengths,zd34m882,single-level,rdqj6329,true,q65zdp3l
76r8kld8,r8rryk08,Race Lengths,zd34m882,single-level,rdnxl16w,true,12vx7p7q
76r8kld8,5lyv2mgl,Race Lengths,zd34m882,single-level,5d7v6z6d,true,lr3ygdjl
76r8kld8,e8m74ww8,Race Lengths,zd34m882,single-level,kwj5o179,true,1395gjd1
76r8kld8,ylqxrew8,Race Lengths,zd34m882,single-level,gdro8zkd,true,1gn2m0nl
76r8kld8,gnx67yxn,Race Lengths,zd34m882,single-level,owo0gqkw,true,lr3ygk0l
76r8kld8,dloo5g5l,Race Lengths,zd34m882,single-level,nwlzy8gd,true,1395gkk1
76r8kld8,jlzpvq7n,Race Lengths,zd34m882,single-level,ywe3jo49,true,1928nojq
76r8kld8,9l7yowzl,Race Lengths,zd34m882,single-level,xd17v85d,true,qznxjz4q
k6qjnzdg,yn2mw0j8,Slot Pulls,,full-game,,false,
yd4oevx1,dloy9yj8,Characters,,global,,false,
y654veed,dloyjqr8,Car,,global,,false,
nd2egvd0,5lypdxyl,Version,02q8ly2y,full-game,,true,013enm3q
nd2egvd0,e8mrxqxl,Version,wk61pexd,full-game,,true,5leg74z1
nd2egvd0,gnxvm2gl,Version,7kj1gx3k,full-game,,true,z19go9kl
nd2egvd0,ylqmdovn,Version,824mrw25,full-game,,true,4lxw78r1
nd2egvd0,rn1gr3on,Respawn,5dwjw3gk,all-levels,,false,le2k5ypl
nd2egvd0,r8rr7pw8,Platform,,full-game,,true,qkezdn4q
4d79w317,r8r7047n,All Gateways Sub Categories,7dg1mg7d,full-game,,true,21g5y86l
4d79w317,ylq31gz8,test,7dgv9o7d,full-game,,true,qoxy3gxq
4d79w317,r8red1wl,Spellstones Sub Categories,9d8qm7dn,full-game,,true,lr3zveml
4d79w317,6nj1e4jn,Stale Reference Manipulation,9d8qm7dn,full-game,,true,qyzy6o71
4d79w317,0nwmr0x8,Stale Reference Manipulation,9d8071w2,full-game,,true,qznxvy8q
n4d70g17,wl30g1yl,Category,jdrlj85d,full-game,,true,jq6r0njq
9dowg7o1,dloydzd8,Vertech,7dg0n57k,all-levels,,false,
9dowg7o1,jlzw3jql,Supers,7dg0n57k,all-levels,,false,
9dowg7o1,2lgrdk7n,Difficulty,7dg0n57k,all-levels,,true,5lerkdmq
46wnx96r,yn2jgx28,Any%,jdz6xr32,global,,true,klrvey2q
pdvzqpr6,78963168,Characters,,global,,false,
4d73kz17,9l7707l1,Direction,,all-levels,,true,jqz78glp
4d73kz17,yn25xjn5,Car,,all-levels,,false,
4d73kz17,68kde64l,Hardware,,full-game,,true,21do0pgq
j1lnme6g,wl3jkrv8,Version,,global,,true,
w6jvg56j,kn0zr083,Difficulty,9d85z6dn,global,,false,
pd02ew1e,68kz1k82,Platform,9kvx03e2,global,,true,4lxgx4jq
pd02ew1e,yn2rrel5,Console/Emulator,9kvx03e2,full-game,,true,jq6y5mv1
k6q4nomd,kn00vo3n,Version,,global,,false,
j1lqq3z6,ylp79pkl,Difficulty,,global,,false,
j1lln371,dlo6mm5l,Beginner/Challenging/Expert/All Base,xk9g4wvd,full-game,,true,jq6dywo1
j1lln371,jlzxkk78,BEGINNER/CHALLENGING/EXPERT/ALL TIME TWISTER,rklvwv8d,full-game,,true,rqv860y1
j1lln371,9l7533z8,BEGINNER/CHALLENGING/EXPERT/ALL WACKY WORLDS,9kv7w73k,full-game,,true,814zkmkl
j1lln371,kn004zzn,Beginner/Challenging/Expert/All - Base Game + Expansions,vdomo1v2,full-game,,true,zqo4me41
j1lln371,j84656jl,Original% or OpenRCT2%,,full-game,,true,81p0ngkq
j1npox6p,gnxjgmpl,Platform Type,,global,,true,mlnngz0l
46w3zg31,e8myr5v8,Car,,global,,false,
46w3zg31,ylq9m6z8,Difficulty,9d866j72,full-game,,true,zqome251
pd0wom21,0nw77rr8,Played for,,global,,true,21gv7ro1
pd0wom21,38dpwyx8,Street Team Size,xd11m64d,global,,true,jqz8z9kq
9d3r990d,p853mm0n,Difficulty and Number of Bouts,,global,,true,gq7kged1
9d3r990d,r8rojj28,Character,,global,,false,
3694881l,yn21we28,Game Version,,full-game,,true,21dyzr31
3694881l,wl30pgyl,IL Category,,all-levels,,true,01334rk1
m1m5e4d2,ql6z9kn9,Character,,global,,false,
m1m5e4d2,onv1y0nm,Stars,rklg7jnd,full-game,,true,jqzgrzml
m1m5e4d2,ylp9krng,2nd Stars Variable,wkpy8vwk,all-levels,,true,mlne4gdl
m1m5e4d2,5ly62gn4,Dodgeball Health Variable 1,zd3y35e2,full-game,,true,4lxggk3q
m1m5e4d2,e8mv4w86,Dodgeball Health Variable 2,9kvx4re2,all-levels,,true,81peezvl
m1m5e4d2,p85dmv0l,Difficulty,9kvx4y82,full-game,,true,814rnzeq
268ekrk6,wlex4re8,Character,,global,,true,81w58x51
o1yj2k1q,5ly132l4,Loader,,global,,false,
o1yj2k1q,wle474n6,Story,5dwpn9nk,global,,true,21dkryjl
o1yj2k1q,68kxz3n2,Story Co-op,wk6j30rd,global,,true,mln8r0dl
o1yj2k1q,2lgg437l,100%,vdo8691k,global,,true,rqve2rw1
o1yj2k1q,j846xgwl,All Arcade Leagues,02q8jz72,global,,true,jqzx25m1
o1yj2k1q,wlexew28,All Challenges,jdzp5zrk,global,,true,z198e9kq
o1yj2k1q,68kdrokl,All Trophies,7kjrmj42,global,,true,xqkmw4yl
268v45dp,ql62gjn9,Mode Played,,full-game,,true,814oj60q
46w3e771,onv7jd0n,Version,,global,,false,jq6nkrjl
9d3rz09d,78967z08,Character,,global,,false,
9d3rz09d,2lgrw2on,Difficulty,,global,,false,
j1n48jw6,ql6wojvn,Difficulty,,global,,true,
j1n48jw6,onv9q3m8,Scores,xd1z4zr2,global,,true,
j1n48jw6,ylpg15dl,Credits,,global,,true,
9d3w7o91,68ky0qzl,Difficulty,,global,,true,
9d3w7o91,p85p6zvl,Character,,global,,false,
pd0woqv1,e8m5mzqn,Character,mkel0v9d,global,,false,
pd0woqv1,jlzrqyq8,Consoles,,full-game,,true,4qy92m2l
yd4kv0k6,9l75gyz8,Difficulty,,global,,false,5q8mvnkl
ldemv513,wl3jj981,Car,,all-levels,,false,
m1zj8z06,dloy5je8,Character,5dw61jg2,full-game,,true,zqopoe51
m1zj8z06,6nj46jjn,Character,n2y9vqed,full-game,,true,21g8d06l
m1zj8z06,kn0j5rol,Character,7kj8gvgd,full-game,,true,21dzg8pl
m1zj8z06,ql6760k8,Difficulty,,full-game,,false,
m1zj8z06,ql61xd78,Character,q25jjvjd,global,,true,9qjoy60l
m1zj8z06,e8m691xl,Console,,global,,true,4lxkk4j1
m1zj8z06,38dm6548,Character,n2yr371d,global,,false,le26r55l
w6jv756j,wle6qe86,Direction,,all-levels,,true,jq6ydv1m
w6jv756j,onv5w0wl,Mirrored,,all-levels,,true,12vwo67q
w6jv756j,ylpy20jl,Car,,all-levels,,false,
w6jv756j,r8rrvq28,Timebug,,all-levels,,false,1gn4xr8l
y65rl71e,5lye0w28,Misc. Variations,w20114jk,all-levels,,true,14oke30q
y65rl71e,e8mpz0e8,Misc. Variations,wkp3882r,full-game,,true,12voe37q
y65rl71e,gnx62q4n,Difficulty,q2564evk,global,,true,1w48v3vq
9doxn3dp,r8ro0y08,Release,,global,,true,21goexoq
9doxn3dp,j84vjej8,NG GBA,rkl8l8q2,global,,true,
36985mld,ylqqoe3l,Difficulty,n2ynjg7k,full-game,,false,
m1zj5nx6,789kye5l,Superstar,,full-game,,false,
m1zj5nx6,wl36kvwl,Title,xk9n18x2,full-game,,false,
nd2ejgrd,7896jx38,DLC,,global,,false,9qjjvvoq
xldeeed3,ylq9qkv8,Version,rklge08d,full-game,,true,5lek6rml
xldeeed3,68kmygkl,Version,wkpq1nwd,full-game,,true,5q8errrq
xldeeed3,ql6gp7w8,Version,9d863y62,full-game,,true,z19znz8q
k6q4wr9d,38doeozl,Subcategories,,full-game,,true,5lek8wml
46w3l331,rn144wdn,Flame Champion,zd380rek,full-game,,false,
46w3l331,p8533exn,Flame Champion,9kv7plek,full-game,,false,
4d7xox31,ylpy91jl,Subcategories,,global,,true,ln80m2ol
4d7xox31,0nwm5x58,Golden Forest,,global,,true,q65xrevl
4d7xox31,789vz25n,Brix Legends,,global,,true,lmo46m81
m1zv0z60,38dyre80,Season,z2733o0d,global,,true,jqzg574l
m1zv0z60,2lg1mq3l,Season (100%),rklmqpnd,global,,true,192j9d0q
m1zv0z60,wl3e63on,Season (SFF),wk66qvqk,global,,true,q5vvgeml
m1zv0z60,68kymdzl,Season (SFF 100%),7kj401nk,global,,true,lr33y4jl
m1zv0z60,789vjz0n,Car,,all-levels,,false,192z8m4q
m1zv0z60,onv50qwl,Car Classes (ILs),,all-levels,,true,q7548ov1
268w3j76,789x3298,Ability,824l16md,full-game,,true,jq6mywn1
9downqe1,wlex3j48,Platforms,,global,,true,81pdekk1
46w28q76,6njkdqjl,Character:,,full-game,,true,jq6eryjl
29d30dlp,p85e3x8g,Race/Mission,zd30m4yd,single-level,495j350w,true,81w7egvq
nj1noldp,6nj4gvn4,Game Version,,global,,false,
nj1noldp,kn0z0738,Difficulty,,full-game,,false,
nj1noldp,wl30j5yl,Editor Glitch,,global,,true,mln6p50q
m1mwgjd2,789gq9nw,Pause?,xk90wexk,global,,false,
m1mwgjd2,ylp6vv6n,Narc?,,global,,false,
76rxe0v6,e8mr6kel,device,,global,,true,jqz7n08l
76rxe0v6,2lgrok6n,Character(s),,global,,false,
9d32wy1l,rn1pke1n,Game mode,jdz36jv2,global,,true,mlnj4xj1
9d32wy1l,jlzg670n,Dungeon,xd15jrr2,global,,true,xqkygykl
9d32wy1l,yn2w6y2n,Player Charactor,xd15jrr2,global,,true,21dxjx5q
9d32wy1l,jlzg6m0n,Game mode,xd15jrr2,global,,true,xqkygxkl
9d32wy1l,7891e29n,Timing Method,xd15jrr2,global,,false,
9d32wy1l,38dmjj08,Rings,xd15jrr2,global,,false,
